id_vente;date_mut;nat_mut;val_fonc;id_bien_immo
12732;2020-06-05 00:00:00;Vente;200500;12732
12733;2020-06-29 00:00:00;Vente;289500;12733
12734;2020-06-19 00:00:00;Vente;170500;12734
12735;2020-06-19 00:00:00;Vente;485000;12735
12736;2020-06-03 00:00:00;Vente;94000;12736
12737;2020-06-11 00:00:00;Vente;56700;12737
12738;2020-06-25 00:00:00;Vente;237000;12738
12739;2020-06-26 00:00:00;Vente;141400;12739
12740;2020-06-24 00:00:00;Vente;123500;12740
12741;2020-06-29 00:00:00;Vente;127500;12741
12742;2020-06-22 00:00:00;Vente;104700;12742
12743;2020-06-11 00:00:00;Vente;152500;12743
12744;2020-06-26 00:00:00;Vente;120500;12744
12745;2020-06-26 00:00:00;Vente;365000;12745
12746;2020-06-26 00:00:00;Vente;308000;12746
12747;2020-05-29 00:00:00;Vente;85000;12747
12748;2020-06-23 00:00:00;Vente;213000;12748
12749;2020-06-24 00:00:00;Vente;272200;12749
12750;2020-06-22 00:00:00;Vente;42000;12750
12751;2020-06-24 00:00:00;Vente;323754;12751
12752;2020-06-30 00:00:00;Vente;279750;12752
12753;2020-06-12 00:00:00;Vente;70000;12753
12754;2020-06-10 00:00:00;Vente;115000;12754
12755;2020-06-17 00:00:00;Vente;35000;12755
12756;2020-06-22 00:00:00;Vente;240000;12756
12757;2020-06-23 00:00:00;Vente;169845.39;12757
12758;2020-06-29 00:00:00;Vente;72000;12758
12759;2020-06-25 00:00:00;Vente;117500;12759
12760;2020-06-30 00:00:00;Vente;1940000;12760
12761;2020-06-29 00:00:00;Vente;260200;12761
12762;2020-06-29 00:00:00;Vente;220000;12762
12763;2020-01-13 00:00:00;Vente;158100;12763
12764;2020-01-13 00:00:00;Vente;157000;12764
12765;2020-01-09 00:00:00;Vente;306500;12765
12766;2020-01-15 00:00:00;Vente;163000;12766
12767;2020-01-18 00:00:00;Vente;154000;12767
12768;2020-01-22 00:00:00;Vente;110100;12768
12769;2020-01-22 00:00:00;Vente;342700;12769
12770;2020-01-08 00:00:00;Vente;141650;12770
12771;2020-01-16 00:00:00;Vente;122740;12771
12772;2020-01-02 00:00:00;Vente;132000;12772
12773;2020-01-28 00:00:00;Vente;105200;12773
12774;2020-01-08 00:00:00;Vente;92800;12774
12775;2020-01-23 00:00:00;Vente;131000;12775
12776;2020-01-31 00:00:00;Vente;143400;12776
12777;2020-01-17 00:00:00;Vente;123000;12777
12778;2020-01-14 00:00:00;Vente;106500;12778
12779;2020-01-14 00:00:00;Vente;133100;12779
12780;2020-01-15 00:00:00;Vente;155900;12780
12781;2020-01-15 00:00:00;Vente;173500;12781
12782;2020-01-17 00:00:00;Vente;146000;12782
12783;2020-02-10 00:00:00;Vente;154000;12783
12784;2020-01-31 00:00:00;Vente;185350;12784
12785;2020-02-11 00:00:00;Vente;99000;12785
12786;2020-01-29 00:00:00;Vente;190000;12786
12787;2020-02-07 00:00:00;Vente;112500;12787
12788;2020-01-22 00:00:00;Vente;91000;12788
12789;2020-01-15 00:00:00;Vente;178500;12789
12790;2020-01-30 00:00:00;Vente;88500;12790
12791;2020-01-31 00:00:00;Vente;82000;12791
12792;2020-02-03 00:00:00;Vente;121000;12792
12793;2020-01-31 00:00:00;Vente;176800;12793
12794;2020-01-23 00:00:00;Vente;128348.5;12794
12795;2020-02-13 00:00:00;Vente;47000;12795
12796;2020-02-12 00:00:00;Vente;168000;12796
12797;2020-02-03 00:00:00;Vente;183000;12797
12798;2020-01-31 00:00:00;Vente;300000;12798
12799;2020-02-11 00:00:00;Vente;136500;12799
12800;2020-01-29 00:00:00;Vente;70000;12800
12801;2020-01-31 00:00:00;Vente;65550;12801
12802;2020-02-12 00:00:00;Vente;110850;12802
12803;2020-02-14 00:00:00;Vente;274000;12803
12804;2020-02-13 00:00:00;Vente;105220;12804
12805;2020-02-10 00:00:00;Vente;178500;12805
12806;2020-02-11 00:00:00;Vente;78500;12806
12807;2020-02-12 00:00:00;Vente;77900;12807
12808;2020-02-14 00:00:00;Vente;225000;12808
12809;2020-02-26 00:00:00;Vente;161510;12809
12810;2020-02-18 00:00:00;Vente;175000;12810
12811;2020-02-19 00:00:00;Vente;122000;12811
12812;2020-02-26 00:00:00;Vente;123000;12812
12813;2020-02-25 00:00:00;Vente;70000;12813
12814;2020-02-21 00:00:00;Vente;111000;12814
12815;2020-02-07 00:00:00;Vente;115000;12815
12816;2020-02-28 00:00:00;Vente;157500;12816
12817;2020-02-26 00:00:00;Vente;132400;12817
12818;2020-03-03 00:00:00;Vente;122500;12818
12819;2020-03-04 00:00:00;Vente;152000;12819
12820;2020-02-07 00:00:00;Vente;69200;12820
12821;2020-03-04 00:00:00;Vente;174000;12821
12822;2020-02-12 00:00:00;Vente;121000;12822
12823;2020-02-14 00:00:00;Vente;53127;12823
12824;2020-02-28 00:00:00;Vente;72500;12824
12825;2020-02-26 00:00:00;Vente;112000;12825
12826;2020-02-20 00:00:00;Vente;349000;12826
12827;2020-02-17 00:00:00;Vente;133000;12827
12828;2020-03-02 00:00:00;Vente;175000;12828
12829;2020-02-27 00:00:00;Vente;268000;12829
12830;2020-03-10 00:00:00;Vente;92500;12830
12831;2020-03-11 00:00:00;Vente;70000;12831
12832;2020-03-12 00:00:00;Vente;111000;12832
12833;2020-03-05 00:00:00;Vente;152510;12833
12834;2020-03-09 00:00:00;Vente;111000;12834
12835;2020-03-03 00:00:00;Vente;142500;12835
12836;2020-02-25 00:00:00;Vente;113000;12836
12837;2020-03-06 00:00:00;Vente;125000;12837
12838;2020-03-12 00:00:00;Vente;117143;12838
12839;2020-03-09 00:00:00;Vente;63220;12839
12840;2020-03-09 00:00:00;Vente;80000;12840
12841;2020-03-23 00:00:00;Vente;196760;12841
12842;2020-03-13 00:00:00;Vente;120000;12842
12843;2020-04-04 00:00:00;Vente;93200;12843
12844;2020-03-16 00:00:00;Vente;84000;12844
12845;2020-03-27 00:00:00;Vente;128000;12845
12846;2020-03-12 00:00:00;Vente;166250;12846
12847;2020-03-17 00:00:00;Vente;158000;12847
12848;2020-03-11 00:00:00;Vente;98000;12848
12849;2020-03-20 00:00:00;Vente;102500;12849
12850;2020-04-16 00:00:00;Vente;122000;12850
12851;2020-04-21 00:00:00;Vente;161300;12851
12852;2020-04-30 00:00:00;Vente;106700;12852
12853;2020-04-30 00:00:00;Vente;105000;12853
12854;2020-05-11 00:00:00;Vente;40500;12854
12855;2020-04-30 00:00:00;Vente;112000;12855
12856;2020-04-30 00:00:00;Vente;408550;12856
12857;2020-05-07 00:00:00;Vente;262565;12857
12858;2020-04-24 00:00:00;Vente;132000;12858
12859;2020-03-20 00:00:00;Vente;110500;12859
12860;2020-04-30 00:00:00;Vente;61050;12860
12861;2020-04-24 00:00:00;Vente;170860;12861
12862;2020-05-26 00:00:00;Vente;25000;12862
12863;2020-05-19 00:00:00;Vente;104000;12863
12864;2020-04-28 00:00:00;Vente;77850;12864
12865;2020-04-28 00:00:00;Vente;62500;12865
12866;2020-04-30 00:00:00;Vente;150000;12866
12867;2020-05-14 00:00:00;Vente;212000;12867
12868;2020-05-20 00:00:00;Vente;60000;12868
12869;2020-05-27 00:00:00;Vente;132000;12869
12870;2020-05-14 00:00:00;Vente;126900;12870
12871;2020-05-20 00:00:00;Vente;360000;12871
12872;2020-05-26 00:00:00;Vente;105500;12872
12873;2020-05-28 00:00:00;Vente;58300;12873
12874;2020-05-07 00:00:00;Vente;77220;12874
12875;2020-05-13 00:00:00;Vente;360600;12875
12876;2020-05-20 00:00:00;Vente;160200;12876
12877;2020-06-05 00:00:00;Vente;213000;12877
12878;2020-05-22 00:00:00;Vente;68900;12878
12879;2020-05-14 00:00:00;Vente;86000;12879
12880;2020-05-20 00:00:00;Vente;77000;12880
12881;2020-05-20 00:00:00;Vente;260000;12881
12882;2020-06-05 00:00:00;Vente;205000;12882
12883;2020-05-14 00:00:00;Vente;60000;12883
12884;2020-05-13 00:00:00;Vente;205000;12884
12885;2020-05-27 00:00:00;Vente;150700;12885
12886;2020-05-19 00:00:00;Vente;53000;12886
12887;2020-05-29 00:00:00;Vente;287590;12887
12888;2020-05-25 00:00:00;Vente;222250;12888
12889;2020-06-10 00:00:00;Vente;165000;12889
12890;2020-06-02 00:00:00;Vente;98000;12890
12891;2020-06-05 00:00:00;Vente;238585;12891
12892;2020-05-25 00:00:00;Vente;154000;12892
12893;2020-05-29 00:00:00;Vente;367550;12893
12894;2020-06-08 00:00:00;Vente;145500;12894
12895;2020-06-11 00:00:00;Vente;103770;12895
12896;2020-06-10 00:00:00;Vente;156000;12896
12897;2020-06-15 00:00:00;Vente;46000;12897
12898;2020-06-04 00:00:00;Vente;92900;12898
12899;2020-05-18 00:00:00;Vente;93020;12899
12900;2020-05-20 00:00:00;Vente;43500;12900
12901;2020-06-22 00:00:00;Vente;119500;12901
12902;2020-06-22 00:00:00;Vente;93000;12902
12903;2020-06-22 00:00:00;Vente;169400;12903
12904;2020-06-15 00:00:00;Vente;60500;12904
12905;2020-06-12 00:00:00;Vente;133000;12905
12906;2020-06-22 00:00:00;Vente;210000;12906
12907;2020-06-22 00:00:00;Vente;196500;12907
12908;2020-06-22 00:00:00;Vente;177309;12908
12909;2020-06-15 00:00:00;Vente;107500;12909
12910;2020-05-27 00:00:00;Vente;106660;12910
12911;2020-05-29 00:00:00;Vente;68000;12911
12912;2020-06-24 00:00:00;Vente;84000;12912
12913;2020-05-25 00:00:00;Vente;54000;12913
12914;2020-05-28 00:00:00;Vente;83000;12914
12915;2020-06-19 00:00:00;Vente;101000;12915
12916;2020-06-19 00:00:00;Vente;55600;12916
12917;2020-06-04 00:00:00;Vente;125000;12917
12918;2020-06-08 00:00:00;Vente;91500;12918
12919;2020-06-29 00:00:00;Vente;192100;12919
12920;2020-06-23 00:00:00;Vente;151100;12920
12921;2020-06-17 00:00:00;Vente;135000;12921
12922;2020-06-02 00:00:00;Vente;97000;12922
12923;2020-06-15 00:00:00;Vente;143000;12923
12924;2020-06-22 00:00:00;Vente;97650;12924
12925;2020-06-25 00:00:00;Vente;48000;12925
12926;2020-06-10 00:00:00;Vente;97000;12926
12927;2020-06-24 00:00:00;Vente;116000;12927
12928;2020-06-19 00:00:00;Vente;59500;12928
12929;2020-06-15 00:00:00;Vente;120000;12929
12930;2020-06-29 00:00:00;Vente;433202;12930
12931;2020-05-29 00:00:00;Vente;169000;12931
12932;2020-06-10 00:00:00;Vente;177000;12932
12933;2020-06-29 00:00:00;Vente;195000;12933
12934;2020-06-25 00:00:00;Vente;160010;12934
12935;2020-06-30 00:00:00;Vente;167000;12935
12936;2020-06-22 00:00:00;Vente;82000;12936
12937;2020-06-25 00:00:00;Vente;257000;12937
12938;2020-06-29 00:00:00;Vente;145600;12938
12939;2020-06-30 00:00:00;Vente;108000;12939
12940;2020-06-30 00:00:00;Vente;125000;12940
12941;2020-06-30 00:00:00;Vente;138000;12941
12942;2020-06-30 00:00:00;Vente;76000;12942
12943;2020-01-13 00:00:00;Vente;417500;12943
12944;2020-01-03 00:00:00;Vente;65000;12944
12945;2020-01-18 00:00:00;Vente;152925;12945
12946;2020-01-20 00:00:00;Vente;180000;12946
12947;2020-01-30 00:00:00;Vente;119500;12947
12948;2020-01-13 00:00:00;Vente;120500;12948
12949;2020-01-13 00:00:00;Vente;159000;12949
12950;2020-01-10 00:00:00;Vente;146600;12950
12951;2020-02-03 00:00:00;Vente;124100;12951
12952;2020-01-31 00:00:00;Vente;245800;12952
12953;2020-01-24 00:00:00;Vente;67900;12953
12954;2020-01-22 00:00:00;Vente;37000;12954
12955;2020-02-12 00:00:00;Vente;108000;12955
12956;2020-02-12 00:00:00;Vente;75050;12956
12957;2020-02-12 00:00:00;Vente;95000;12957
12958;2020-02-19 00:00:00;Vente;66900;12958
12959;2020-01-28 00:00:00;Vente;157000;12959
12960;2020-02-07 00:00:00;Vente;73000;12960
12961;2020-02-27 00:00:00;Vente;224000;12961
12962;2020-02-26 00:00:00;Vente;100000;12962
12963;2020-03-02 00:00:00;Vente;185000;12963
12964;2020-02-28 00:00:00;Vente;970000;12964
12965;2020-03-06 00:00:00;Vente;72000;12965
12966;2020-02-27 00:00:00;Vente;685570;12966
12967;2020-02-25 00:00:00;Vente;188000;12967
12968;2020-03-05 00:00:00;Vente;288000;12968
12969;2020-02-27 00:00:00;Vente;125220;12969
12970;2020-03-16 00:00:00;Vente;286800;12970
12971;2020-03-11 00:00:00;Vente;116000;12971
12972;2020-03-04 00:00:00;Vente;127000;12972
12973;2020-03-09 00:00:00;Vente;240000;12973
12974;2020-03-16 00:00:00;Vente;158000;12974
12975;2020-03-13 00:00:00;Vente;126500;12975
12976;2020-03-06 00:00:00;Vente;186000;12976
12977;2020-03-27 00:00:00;Vente;157000;12977
12978;2020-03-03 00:00:00;Vente;196000;12978
12979;2020-03-12 00:00:00;Vente;160000;12979
12980;2020-04-10 00:00:00;Vente;370000;12980
12981;2020-03-20 00:00:00;Vente;85645;12981
12982;2020-04-17 00:00:00;Vente;160000;12982
12983;2020-04-07 00:00:00;Vente;199500;12983
12984;2020-02-18 00:00:00;Vente;233400;12984
12985;2020-04-22 00:00:00;Vente;312000;12985
12986;2020-04-24 00:00:00;Vente;88000;12986
12987;2020-03-31 00:00:00;Vente;58000;12987
12988;2020-04-21 00:00:00;Vente;67800;12988
12989;2020-04-10 00:00:00;Vente;329000;12989
12990;2020-05-04 00:00:00;Vente;123000;12990
12991;2020-04-22 00:00:00;Vente;156200;12991
12992;2020-04-21 00:00:00;Vente;151500;12992
12993;2020-05-07 00:00:00;Vente;270500;12993
12994;2020-04-29 00:00:00;Vente;125500;12994
12995;2020-05-15 00:00:00;Vente;95000;12995
12996;2020-04-30 00:00:00;Vente;161418;12996
12997;2020-05-20 00:00:00;Vente;105000;12997
12998;2020-05-25 00:00:00;Vente;220000;12998
12999;2020-05-14 00:00:00;Vente;149000;12999
13000;2020-05-20 00:00:00;Vente;268070;13000
13001;2020-05-15 00:00:00;Vente;156162;13001
13002;2020-05-26 00:00:00;Vente;92000;13002
13003;2020-05-19 00:00:00;Vente;64000;13003
13004;2020-05-29 00:00:00;Vente;484800;13004
13005;2020-06-05 00:00:00;Vente;177500;13005
13006;2020-05-28 00:00:00;Vente;214900;13006
13007;2020-05-11 00:00:00;Vente;110000;13007
13008;2020-05-27 00:00:00;Vente;85000;13008
13009;2020-06-10 00:00:00;Vente;210000;13009
13010;2020-05-20 00:00:00;Vente;178000;13010
13011;2020-06-02 00:00:00;Vente;243000;13011
13012;2020-05-20 00:00:00;Vente;136000;13012
13013;2020-05-29 00:00:00;Vente;193000;13013
13014;2020-06-12 00:00:00;Vente;254000;13014
13015;2020-05-29 00:00:00;Vente;128500;13015
13016;2020-06-03 00:00:00;Vente;265000;13016
13017;2020-06-15 00:00:00;Vente;227000;13017
13018;2020-06-05 00:00:00;Vente;259000;13018
13019;2020-06-01 00:00:00;Vente;81000;13019
13020;2020-06-18 00:00:00;Vente;87000;13020
13021;2020-06-11 00:00:00;Vente;81000;13021
13022;2020-06-16 00:00:00;Vente;193000;13022
13023;2020-06-17 00:00:00;Vente;115000;13023
13024;2020-06-05 00:00:00;Vente;54000;13024
13025;2020-06-08 00:00:00;Vente;145000;13025
13026;2020-06-15 00:00:00;Vente;410000;13026
13027;2020-06-02 00:00:00;Vente;165000;13027
13028;2020-06-16 00:00:00;Vente;62000;13028
13029;2020-06-26 00:00:00;Vente;63500;13029
13030;2020-06-29 00:00:00;Vente;87950;13030
13031;2020-06-11 00:00:00;Vente;122000;13031
13032;2020-06-19 00:00:00;Vente;203000;13032
13033;2020-06-10 00:00:00;Vente;127000;13033
13034;2020-05-29 00:00:00;Vente;215000;13034
13035;2020-06-12 00:00:00;Vente;183900;13035
13036;2020-06-24 00:00:00;Vente;255000;13036
13037;2020-06-16 00:00:00;Vente;35000;13037
13038;2020-06-29 00:00:00;Vente;162000;13038
13039;2020-06-23 00:00:00;Vente;206000;13039
13040;2020-06-22 00:00:00;Vente;77550;13040
13041;2020-06-15 00:00:00;Vente;68000;13041
13042;2020-06-08 00:00:00;Vente;60000;13042
13043;2020-06-15 00:00:00;Vente;152200;13043
13044;2020-06-29 00:00:00;Vente;230000;13044
13045;2020-06-30 00:00:00;Vente;79500;13045
13046;2020-06-25 00:00:00;Vente;69780;13046
13047;2020-05-29 00:00:00;Vente;95000;13047
13048;2020-06-26 00:00:00;Vente;164500;13048
13049;2020-06-30 00:00:00;Vente;69400;13049
13050;2020-01-08 00:00:00;Vente;61750;13050
13051;2020-01-24 00:00:00;Vente;101000;13051
13052;2020-02-08 00:00:00;Vente;63200;13052
13053;2020-01-13 00:00:00;Vente;64000;13053
13054;2020-01-13 00:00:00;Vente;44000;13054
13055;2020-01-20 00:00:00;Vente;106100;13055
13056;2020-01-09 00:00:00;Vente;46000;13056
13057;2020-01-23 00:00:00;Vente;105450;13057
13058;2020-01-20 00:00:00;Vente;79510;13058
13059;2020-02-03 00:00:00;Vente;51140;13059
13060;2020-03-04 00:00:00;Vente;40000;13060
13061;2020-02-25 00:00:00;Vente;58000;13061
13062;2020-03-06 00:00:00;Vente;49000;13062
13063;2020-03-11 00:00:00;Vente;38000;13063
13064;2020-03-11 00:00:00;Vente;38000;13064
13065;2020-04-15 00:00:00;Vente;74000;13065
13066;2020-04-20 00:00:00;Vente;110000;13066
13067;2020-04-08 00:00:00;Vente;125000;13067
13068;2020-05-11 00:00:00;Vente;116000;13068
13069;2020-05-07 00:00:00;Vente;130000;13069
13070;2020-05-15 00:00:00;Vente;78000;13070
13071;2020-05-14 00:00:00;Vente;32200;13071
13072;2020-05-26 00:00:00;Vente;121420;13072
13073;2020-05-13 00:00:00;Vente;87450;13073
13074;2020-06-05 00:00:00;Vente;83000;13074
13075;2020-05-29 00:00:00;Vente;139000;13075
13076;2020-06-12 00:00:00;Vente;58900;13076
13077;2020-06-26 00:00:00;Vente;32500;13077
13078;2020-06-23 00:00:00;Vente;26500;13078
13079;2020-01-28 00:00:00;Vente;89500;13079
13080;2020-05-20 00:00:00;Vente;33000;13080
13081;2020-01-09 00:00:00;Vente;65500;13081
13082;2020-01-27 00:00:00;Vente;70000;13082
13083;2020-01-30 00:00:00;Vente;60000;13083
13084;2020-02-07 00:00:00;Vente;43000;13084
13085;2020-01-03 00:00:00;Vente;133000;13085
13086;2020-01-24 00:00:00;Vente;131500;13086
13087;2020-02-03 00:00:00;Vente;56320;13087
13088;2020-02-03 00:00:00;Vente;178400;13088
13089;2020-02-19 00:00:00;Vente;50698;13089
13090;2020-02-27 00:00:00;Vente;40000;13090
13091;2020-03-13 00:00:00;Vente;72000;13091
13092;2020-03-27 00:00:00;Vente;74000;13092
13093;2020-04-16 00:00:00;Vente;61500;13093
13094;2020-04-10 00:00:00;Vente;70000;13094
13095;2020-04-21 00:00:00;Vente;107500;13095
13096;2020-05-13 00:00:00;Vente;65000;13096
13097;2020-05-20 00:00:00;Vente;98000;13097
13098;2020-05-28 00:00:00;Vente;147000;13098
13099;2020-05-18 00:00:00;Vente;51000;13099
13100;2020-05-29 00:00:00;Vente;107000;13100
13101;2020-05-28 00:00:00;Vente;87500;13101
13102;2020-05-14 00:00:00;Vente;44000;13102
13103;2020-05-20 00:00:00;Vente;58000;13103
13104;2020-05-29 00:00:00;Vente;83000;13104
13105;2020-05-20 00:00:00;Vente;88000;13105
13106;2020-06-08 00:00:00;Vente;565000;13106
13107;2020-06-05 00:00:00;Vente;68200;13107
13108;2020-05-25 00:00:00;Vente;56500;13108
13109;2020-06-02 00:00:00;Vente;55000;13109
13110;2020-06-09 00:00:00;Vente;159000;13110
13111;2020-06-15 00:00:00;Vente;47500;13111
13112;2020-06-26 00:00:00;Vente;38000;13112
13113;2020-06-19 00:00:00;Vente;50000;13113
13114;2020-06-25 00:00:00;Vente;155000;13114
13115;2020-06-26 00:00:00;Vente;41000;13115
13116;2020-06-26 00:00:00;Vente;78500;13116
13117;2020-06-05 00:00:00;Vente;75000;13117
13118;2020-06-02 00:00:00;Vente;59000;13118
13119;2020-01-02 00:00:00;Vente;107194;13119
13120;2020-01-03 00:00:00;Vente;140000;13120
13121;2020-01-17 00:00:00;Vente;44220;13121
13122;2020-01-21 00:00:00;Vente;119500;13122
13123;2020-01-10 00:00:00;Vente;124000;13123
13124;2020-01-16 00:00:00;Vente;51000;13124
13125;2020-01-10 00:00:00;Vente;115000;13125
13126;2020-01-09 00:00:00;Vente;72000;13126
13127;2020-01-24 00:00:00;Vente;60120;13127
13128;2020-01-07 00:00:00;Vente;31500;13128
13129;2020-01-24 00:00:00;Vente;42500;13129
13130;2020-01-24 00:00:00;Vente;237000;13130
13131;2020-01-30 00:00:00;Vente;74280;13131
13132;2020-02-05 00:00:00;Vente;53000;13132
13133;2020-02-21 00:00:00;Vente;75000;13133
13134;2020-02-14 00:00:00;Vente;212000;13134
13135;2020-02-12 00:00:00;Vente;106000;13135
13136;2020-02-18 00:00:00;Vente;150000;13136
13137;2020-02-15 00:00:00;Vente;42500;13137
13138;2020-02-17 00:00:00;Vente;96000;13138
13139;2020-03-04 00:00:00;Vente;99000;13139
13140;2020-03-05 00:00:00;Vente;116400;13140
13141;2020-03-03 00:00:00;Vente;78270;13141
13142;2020-03-13 00:00:00;Vente;61000;13142
13143;2020-03-20 00:00:00;Vente;36500;13143
13144;2020-03-17 00:00:00;Vente;42000;13144
13145;2020-02-28 00:00:00;Vente;152000;13145
13146;2020-03-11 00:00:00;Vente;147000;13146
13147;2020-04-30 00:00:00;Vente;57000;13147
13148;2020-04-30 00:00:00;Vente;88000;13148
13149;2020-05-12 00:00:00;Vente;152000;13149
13150;2020-05-07 00:00:00;Vente;95000;13150
13151;2020-05-12 00:00:00;Vente;58900;13151
13152;2020-05-11 00:00:00;Vente;70000;13152
13153;2020-04-23 00:00:00;Vente;107000;13153
13154;2020-04-30 00:00:00;Vente;47000;13154
13155;2020-05-18 00:00:00;Vente;149000;13155
13156;2020-04-28 00:00:00;Vente;160000;13156
13157;2020-05-27 00:00:00;Vente;159350;13157
13158;2020-05-15 00:00:00;Vente;112500;13158
13159;2020-05-29 00:00:00;Vente;55000;13159
13160;2020-05-16 00:00:00;Vente;102000;13160
13161;2020-05-20 00:00:00;Vente;130000;13161
13162;2020-05-12 00:00:00;Vente;133000;13162
13163;2020-05-19 00:00:00;Vente;124500;13163
13164;2020-06-12 00:00:00;Vente;71000;13164
13165;2020-05-25 00:00:00;Vente;47000;13165
13166;2020-05-27 00:00:00;Vente;109000;13166
13167;2020-06-15 00:00:00;Vente;195000;13167
13168;2020-06-01 00:00:00;Vente;48000;13168
13169;2020-05-29 00:00:00;Vente;35000;13169
13170;2020-05-27 00:00:00;Vente;82000;13170
13171;2020-06-24 00:00:00;Vente;100000;13171
13172;2020-05-29 00:00:00;Vente;139500;13172
13173;2020-06-02 00:00:00;Vente;147000;13173
13174;2020-06-25 00:00:00;Vente;110000;13174
13175;2020-06-30 00:00:00;Vente;45000;13175
13176;2020-06-12 00:00:00;Vente;54000;13176
13177;2020-06-26 00:00:00;Vente;335000;13177
13178;2020-06-30 00:00:00;Vente;63000;13178
13179;2020-06-26 00:00:00;Vente;105000;13179
13180;2020-06-12 00:00:00;Vente;65000;13180
13181;2020-06-17 00:00:00;Vente;98500;13181
13182;2020-06-30 00:00:00;Vente;104000;13182
13183;2020-06-16 00:00:00;Vente;64000;13183
13184;2020-06-05 00:00:00;Vente;49000;13184
13185;2020-06-25 00:00:00;Vente;112000;13185
13186;2020-06-30 00:00:00;Vente;65000;13186
13187;2020-06-26 00:00:00;Vente;118000;13187
13188;2020-06-30 00:00:00;Vente;50000;13188
13189;2020-06-30 00:00:00;Vente;55000;13189
13190;2020-01-02 00:00:00;Vente;67000;13190
13191;2020-01-03 00:00:00;Vente;112000;13191
13192;2020-01-10 00:00:00;Vente;90000;13192
13193;2020-01-06 00:00:00;Vente;120300;13193
13194;2020-01-08 00:00:00;Vente;106500;13194
13195;2020-01-16 00:00:00;Vente;63000;13195
13196;2020-02-07 00:00:00;Vente;214000;13196
13197;2020-02-26 00:00:00;Vente;128000;13197
13198;2020-02-27 00:00:00;Vente;88000;13198
13199;2020-03-16 00:00:00;Vente;80000;13199
13200;2020-03-14 00:00:00;Vente;90000;13200
13201;2020-03-27 00:00:00;Vente;129000;13201
13202;2020-03-11 00:00:00;Vente;158000;13202
13203;2020-04-24 00:00:00;Vente;133000;13203
13204;2020-05-07 00:00:00;Vente;85000;13204
13205;2020-01-03 00:00:00;Vente;594700;13205
13206;2020-01-03 00:00:00;Vente;66370;13206
13207;2020-01-02 00:00:00;Vente;124770;13207
13208;2020-01-03 00:00:00;Vente;71000;13208
13209;2020-01-17 00:00:00;Vente;73000;13209
13210;2020-01-27 00:00:00;Vente;107500;13210
13211;2020-01-29 00:00:00;Vente;200000;13211
13212;2020-01-29 00:00:00;Vente;80000;13212
13213;2020-01-30 00:00:00;Vente;153000;13213
13214;2020-01-29 00:00:00;Vente;90000;13214
13215;2020-01-28 00:00:00;Vente;51000;13215
13216;2020-01-31 00:00:00;Vente;63000;13216
13217;2020-01-27 00:00:00;Vente;75000;13217
13218;2020-02-07 00:00:00;Vente;128000;13218
13219;2020-02-07 00:00:00;Vente;70000;13219
13220;2020-02-14 00:00:00;Vente;67425;13220
13221;2020-02-14 00:00:00;Vente;66000;13221
13222;2020-02-14 00:00:00;Vente;125000;13222
13223;2020-02-17 00:00:00;Vente;98000;13223
13224;2020-02-21 00:00:00;Vente;109000;13224
13225;2020-02-29 00:00:00;Vente;137000;13225
13226;2020-02-13 00:00:00;Vente;72000;13226
13227;2020-02-11 00:00:00;Vente;219950;13227
13228;2020-02-24 00:00:00;Vente;176000;13228
13229;2020-02-27 00:00:00;Vente;126000;13229
13230;2020-02-28 00:00:00;Vente;182655;13230
13231;2020-03-07 00:00:00;Vente;143500;13231
13232;2020-03-07 00:00:00;Vente;106700;13232
13233;2020-02-28 00:00:00;Vente;115200;13233
13234;2020-03-06 00:00:00;Vente;59000;13234
13235;2020-03-06 00:00:00;Vente;53000;13235
13236;2020-03-05 00:00:00;Vente;113000;13236
13237;2020-03-30 00:00:00;Vente;137000;13237
13238;2020-03-13 00:00:00;Vente;91000;13238
13239;2020-04-03 00:00:00;Vente;323500;13239
13240;2020-04-03 00:00:00;Vente;113300;13240
13241;2020-03-31 00:00:00;Vente;106650;13241
13242;2020-04-10 00:00:00;Vente;37500;13242
13243;2020-04-24 00:00:00;Vente;119100;13243
13244;2020-04-10 00:00:00;Vente;120560;13244
13245;2020-04-30 00:00:00;Vente;262387;13245
13246;2020-04-24 00:00:00;Vente;89000;13246
13247;2020-05-12 00:00:00;Vente;81000;13247
13248;2020-05-18 00:00:00;Vente;178550;13248
13249;2020-04-22 00:00:00;Vente;168000;13249
13250;2020-05-16 00:00:00;Vente;88000;13250
13251;2020-05-20 00:00:00;Vente;84200;13251
13252;2020-05-20 00:00:00;Vente;93000;13252
13253;2020-05-15 00:00:00;Vente;146470;13253
13254;2020-05-15 00:00:00;Vente;127000;13254
13255;2020-05-15 00:00:00;Vente;117880;13255
13256;2020-05-13 00:00:00;Vente;134000;13256
13257;2020-05-23 00:00:00;Vente;302300;13257
13258;2020-05-25 00:00:00;Vente;60000;13258
13259;2020-05-29 00:00:00;Vente;74000;13259
13260;2020-05-27 00:00:00;Vente;115000;13260
13261;2020-05-29 00:00:00;Vente;147000;13261
13262;2020-06-09 00:00:00;Vente;127500;13262
13263;2020-06-09 00:00:00;Vente;74000;13263
13264;2020-05-18 00:00:00;Vente;56000;13264
13265;2020-05-29 00:00:00;Vente;356000;13265
13266;2020-05-28 00:00:00;Vente;118980;13266
13267;2020-06-12 00:00:00;Vente;170000;13267
13268;2020-06-11 00:00:00;Vente;150000;13268
